GEOID,HISP,male,female,VAP,HVAP,NH_WHITEPOP,NH_BLACKPOP,NH_AMINPOP,NH_ASIANPOP,NH_HAWAIIANPOP,NH_OTHERPOP,NH_WVAP,NH_BVAP,NH_AMINVAP,NH_ASIANVAP,NH_HAWAIIANVAP,NH_OTHERVAP,TOTPOP
481130175001027,0,12.0,8.0,18.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,20
481130175001028,4,15.0,28.0,32.0,2.0,38.0,0.0,1.0,0.0,0.0,0.0,29.0,0.0,1.0,0.0,0.0,0.0,43
481130175001029,25,81.0,99.0,146.0,16.0,138.0,7.0,0.0,0.0,0.0,10.0,121.0,4.0,0.0,0.0,0.0,5.0,180
481130175001032,7,16.0,20.0,24.0,3.0,25.0,1.0,3.0,0.0,0.0,0.0,19.0,1.0,1.0,0.0,0.0,0.0,36
481130175001035,7,12.0,8.0,13.0,3.0,12.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,20
481130175001038,0,9.0,12.0,14.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,21
481130175001039,23,40.0,47.0,72.0,14.0,52.0,12.0,0.0,0.0,0.0,0.0,48.0,10.0,0.0,0.0,0.0,0.0,87
481130175001040,0,12.0,23.0,32.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,35
481130175001041,8,34.0,35.0,62.0,7.0,60.0,0.0,1.0,0.0,0.0,0.0,54.0,0.0,1.0,0.0,0.0,0.0,69
481130175001042,4,10.0,11.0,14.0,3.0,8.0,6.0,0.0,0.0,0.0,3.0,6.0,3.0,0.0,0.0,0.0,2.0,21
481130175001044,26,38.0,47.0,67.0,15.0,52.0,0.0,0.0,6.0,0.0,1.0,46.0,0.0,0.0,5.0,0.0,1.0,85
481130175002007,33,83.0,84.0,108.0,22.0,114.0,16.0,0.0,0.0,0.0,4.0,75.0,11.0,0.0,0.0,0.0,0.0,167
481130175002011,0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
481130175002013,68,133.0,130.0,209.0,44.0,171.0,15.0,2.0,5.0,0.0,2.0,149.0,9.0,2.0,5.0,0.0,0.0,263
481130175002014,6,17.0,22.0,32.0,6.0,28.0,5.0,0.0,0.0,0.0,0.0,24.0,2.0,0.0,0.0,0.0,0.0,39
481130175002015,8,13.0,17.0,24.0,5.0,22.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,30
481130175002016,68,76.0,78.0,101.0,34.0,74.0,11.0,1.0,0.0,0.0,0.0,60.0,7.0,0.0,0.0,0.0,0.0,154
481130175002017,9,19.0,20.0,27.0,7.0,30.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,39
481130175002018,0,4.0,4.0,8.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,8
481130175002021,7,8.0,16.0,17.0,4.0,16.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,24
481130175002022,30,66.0,64.0,99.0,22.0,92.0,0.0,2.0,0.0,0.0,6.0,75.0,0.0,2.0,0.0,0.0,0.0,130
481130175002023,13,27.0,29.0,46.0,11.0,42.0,1.0,0.0,0.0,0.0,0.0,34.0,1.0,0.0,0.0,0.0,0.0,56
481130175002024,12,22.0,21.0,31.0,10.0,29.0,2.0,0.0,0.0,0.0,0.0,20.0,1.0,0.0,0.0,0.0,0.0,43
481130175002028,13,29.0,33.0,47.0,9.0,47.0,0.0,0.0,0.0,0.0,2.0,36.0,0.0,0.0,0.0,0.0,2.0,62
481130175002029,15,20.0,23.0,29.0,11.0,14.0,14.0,0.0,0.0,0.0,0.0,11.0,7.0,0.0,0.0,0.0,0.0,43
481130175003000,20,32.0,31.0,43.0,9.0,37.0,6.0,0.0,0.0,0.0,0.0,31.0,3.0,0.0,0.0,0.0,0.0,63
481130175003001,6,27.0,30.0,41.0,6.0,42.0,5.0,0.0,1.0,0.0,3.0,33.0,1.0,0.0,1.0,0.0,0.0,57
481130175003002,19,51.0,53.0,85.0,13.0,84.0,1.0,0.0,0.0,0.0,0.0,71.0,1.0,0.0,0.0,0.0,0.0,104
481130175003003,0,12.0,14.0,20.0,0.0,22.0,4.0,0.0,0.0,0.0,0.0,17.0,3.0,0.0,0.0,0.0,0.0,26
481130175003004,5,17.0,20.0,26.0,2.0,31.0,0.0,0.0,0.0,0.0,1.0,23.0,0.0,0.0,0.0,0.0,1.0,37
481130175003005,2,14.0,14.0,21.0,1.0,25.0,1.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,28
481130175003006,0,6.0,3.0,6.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,9
481130175003007,95,179.0,204.0,269.0,62.0,95.0,163.0,0.0,23.0,0.0,7.0,69.0,119.0,0.0,15.0,0.0,4.0,383
481130175003008,3,9.0,16.0,15.0,1.0,1.0,21.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,0.0,0.0,0.0,25
481130175003009,16,65.0,96.0,112.0,11.0,40.0,97.0,0.0,8.0,0.0,0.0,35.0,61.0,0.0,5.0,0.0,0.0,161
481130175003010,11,17.0,9.0,17.0,6.0,5.0,10.0,0.0,0.0,0.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,26
481130175003011,42,43.0,63.0,69.0,29.0,10.0,45.0,0.0,6.0,0.0,3.0,7.0,27.0,0.0,5.0,0.0,1.0,106
481130175003012,59,66.0,67.0,88.0,36.0,14.0,57.0,0.0,0.0,0.0,3.0,11.0,40.0,0.0,0.0,0.0,1.0,133
481130175003013,81,166.0,150.0,209.0,44.0,40.0,188.0,0.0,4.0,0.0,3.0,35.0,126.0,0.0,2.0,0.0,2.0,316
481130175003014,14,31.0,42.0,47.0,11.0,14.0,44.0,1.0,0.0,0.0,0.0,11.0,24.0,1.0,0.0,0.0,0.0,73
481130175003015,9,16.0,15.0,27.0,7.0,7.0,15.0,0.0,0.0,0.0,0.0,7.0,13.0,0.0,0.0,0.0,0.0,31
481130175003018,9,52.0,63.0,96.0,5.0,98.0,3.0,0.0,0.0,0.0,5.0,86.0,2.0,0.0,0.0,0.0,3.0,115
481130175003019,15,55.0,71.0,111.0,11.0,111.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,126
481130175003020,0,20.0,21.0,34.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,41
481130175003021,4,25.0,25.0,49.0,4.0,46.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,50
481130175003027,1,22.0,24.0,45.0,1.0,45.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,46
481130175003028,9,30.0,24.0,41.0,4.0,44.0,0.0,1.0,0.0,0.0,0.0,36.0,0.0,1.0,0.0,0.0,0.0,54
481130176021002,5,8.0,6.0,11.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,14
481130176021003,29,21.0,21.0,32.0,21.0,5.0,7.0,1.0,0.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,42
481130176021004,24,25.0,30.0,38.0,13.0,27.0,4.0,0.0,0.0,0.0,0.0,22.0,3.0,0.0,0.0,0.0,0.0,55
481130176021007,4,3.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5
481130176021009,20,42.0,33.0,54.0,11.0,47.0,7.0,1.0,0.0,0.0,0.0,39.0,3.0,1.0,0.0,0.0,0.0,75
481130176021010,19,22.0,31.0,38.0,15.0,28.0,6.0,0.0,0.0,0.0,0.0,20.0,3.0,0.0,0.0,0.0,0.0,53
481130176021011,27,26.0,27.0,34.0,13.0,22.0,4.0,0.0,0.0,0.0,0.0,18.0,3.0,0.0,0.0,0.0,0.0,53
481130176021012,123,89.0,99.0,121.0,70.0,50.0,12.0,0.0,0.0,0.0,3.0,40.0,9.0,0.0,0.0,0.0,2.0,188
481130176021014,29,32.0,31.0,50.0,21.0,34.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,63
481130176021015,78,63.0,70.0,91.0,47.0,50.0,2.0,0.0,0.0,0.0,3.0,42.0,2.0,0.0,0.0,0.0,0.0,133
481130176021016,184,226.0,249.0,307.0,103.0,101.0,166.0,1.0,22.0,0.0,1.0,84.0,102.0,0.0,18.0,0.0,0.0,475
481130176021017,35,43.0,36.0,60.0,20.0,35.0,6.0,0.0,0.0,0.0,3.0,32.0,5.0,0.0,0.0,0.0,3.0,79
481130176021018,17,40.0,41.0,59.0,14.0,0.0,58.0,0.0,6.0,0.0,0.0,0.0,41.0,0.0,4.0,0.0,0.0,81
481130176021019,16,13.0,13.0,15.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,26
481130176021020,12,22.0,25.0,36.0,4.0,32.0,3.0,0.0,0.0,0.0,0.0,29.0,3.0,0.0,0.0,0.0,0.0,47
481130176021021,44,69.0,72.0,96.0,32.0,14.0,66.0,0.0,11.0,0.0,6.0,7.0,48.0,0.0,6.0,0.0,3.0,141
481130176021022,43,54.0,44.0,65.0,27.0,11.0,44.0,0.0,0.0,0.0,0.0,11.0,27.0,0.0,0.0,0.0,0.0,98
481130176021023,29,38.0,35.0,57.0,17.0,43.0,0.0,0.0,0.0,0.0,1.0,40.0,0.0,0.0,0.0,0.0,0.0,73
481130176021024,6,26.0,28.0,38.0,4.0,13.0,30.0,0.0,5.0,0.0,0.0,9.0,21.0,0.0,4.0,0.0,0.0,54
481130176021025,34,39.0,34.0,49.0,23.0,21.0,17.0,0.0,0.0,0.0,1.0,18.0,8.0,0.0,0.0,0.0,0.0,73
481130176021027,5,26.0,29.0,40.0,4.0,1.0,38.0,1.0,6.0,0.0,4.0,1.0,28.0,1.0,6.0,0.0,0.0,55
481130176021029,29,55.0,45.0,54.0,15.0,12.0,59.0,0.0,0.0,0.0,0.0,5.0,34.0,0.0,0.0,0.0,0.0,100
481130176021038,68,41.0,41.0,57.0,44.0,12.0,0.0,0.0,1.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0,1.0,82
481130176021045,0,2.0,4.0,4.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,6
481130176022003,13,19.0,22.0,26.0,6.0,23.0,3.0,1.0,1.0,0.0,0.0,15.0,3.0,1.0,1.0,0.0,0.0,41
481130176022004,85,130.0,120.0,171.0,51.0,127.0,33.0,0.0,3.0,1.0,1.0,94.0,23.0,0.0,1.0,1.0,1.0,250
481130176022006,10,12.0,17.0,18.0,8.0,13.0,0.0,0.0,0.0,0.0,6.0,9.0,0.0,0.0,0.0,0.0,1.0,29
481130176022007,75,91.0,117.0,151.0,42.0,101.0,32.0,0.0,0.0,0.0,0.0,87.0,22.0,0.0,0.0,0.0,0.0,208
481130176022008,4,18.0,16.0,24.0,2.0,18.0,12.0,0.0,0.0,0.0,0.0,15.0,7.0,0.0,0.0,0.0,0.0,34
481130176022011,22,28.0,26.0,42.0,12.0,28.0,1.0,0.0,0.0,0.0,3.0,27.0,0.0,0.0,0.0,0.0,3.0,54
481130176022012,17,17.0,17.0,24.0,11.0,14.0,3.0,0.0,0.0,0.0,0.0,10.0,3.0,0.0,0.0,0.0,0.0,34
481130176022028,42,44.0,38.0,46.0,19.0,24.0,15.0,1.0,0.0,0.0,0.0,18.0,8.0,1.0,0.0,0.0,0.0,82
481130176022029,18,24.0,18.0,32.0,11.0,17.0,5.0,0.0,2.0,0.0,0.0,16.0,3.0,0.0,2.0,0.0,0.0,42
481130176022032,0,1.0,2.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3
481130176022033,20,22.0,25.0,32.0,12.0,19.0,8.0,0.0,0.0,0.0,0.0,15.0,5.0,0.0,0.0,0.0,0.0,47
481130176022034,7,17.0,27.0,33.0,5.0,22.0,15.0,0.0,0.0,0.0,0.0,19.0,9.0,0.0,0.0,0.0,0.0,44
481130176022035,0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2
481130176022036,17,36.0,36.0,52.0,10.0,50.0,4.0,0.0,1.0,0.0,0.0,38.0,3.0,0.0,1.0,0.0,0.0,72
481130176022037,37,50.0,42.0,67.0,25.0,31.0,21.0,0.0,0.0,0.0,3.0,24.0,15.0,0.0,0.0,0.0,3.0,92
481130176022038,8,18.0,19.0,22.0,4.0,16.0,9.0,0.0,0.0,0.0,4.0,12.0,3.0,0.0,0.0,0.0,3.0,37
481130176022039,5,5.0,10.0,9.0,3.0,4.0,6.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,15
481130176022040,11,15.0,27.0,30.0,7.0,17.0,10.0,4.0,0.0,0.0,0.0,15.0,4.0,4.0,0.0,0.0,0.0,42
481130176022041,36,43.0,41.0,59.0,24.0,33.0,12.0,0.0,0.0,0.0,3.0,25.0,10.0,0.0,0.0,0.0,0.0,84
481130176022042,23,38.0,34.0,45.0,11.0,35.0,13.0,0.0,1.0,0.0,0.0,24.0,9.0,0.0,1.0,0.0,0.0,72
481130176022043,55,59.0,42.0,66.0,36.0,29.0,15.0,0.0,2.0,0.0,0.0,22.0,7.0,0.0,1.0,0.0,0.0,101
481130176022044,4,1.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
481130176022045,61,61.0,55.0,81.0,42.0,37.0,18.0,0.0,0.0,0.0,0.0,30.0,9.0,0.0,0.0,0.0,0.0,116
481130176022046,11,7.0,4.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
481130176022048,22,26.0,12.0,25.0,11.0,4.0,12.0,0.0,0.0,0.0,0.0,4.0,10.0,0.0,0.0,0.0,0.0,38
481130176022049,7,4.0,6.0,5.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,10
481130176022052,60,49.0,43.0,57.0,36.0,24.0,6.0,1.0,0.0,0.0,1.0,16.0,3.0,1.0,0.0,0.0,1.0,92
481130176022053,24,19.0,19.0,24.0,12.0,14.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,38
481130176022054,0,2.0,4.0,4.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,6
481130176022055,4,3.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
481130176022056,13,11.0,11.0,14.0,7.0,9.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,22
481130176022057,1,6.0,9.0,12.0,1.0,11.0,3.0,0.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,15
481130176022059,8,4.0,11.0,6.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,15
481130176022060,0,2.0,2.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4
481130176022061,4,12.0,5.0,15.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,17
481130176022062,4,5.0,13.0,11.0,3.0,9.0,5.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,18
481130176022063,1,9.0,7.0,11.0,1.0,8.0,7.0,0.0,0.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,16
481130176022064,26,14.0,20.0,21.0,13.0,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,34
481130176022065,5,7.0,10.0,14.0,3.0,8.0,4.0,0.0,0.0,0.0,0.0,8.0,3.0,0.0,0.0,0.0,0.0,17
481130176022066,6,22.0,25.0,27.0,3.0,41.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,47
481130176022067,8,14.0,12.0,21.0,5.0,18.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,26
481130176022075,34,56.0,58.0,80.0,24.0,42.0,38.0,0.0,0.0,0.0,0.0,36.0,20.0,0.0,0.0,0.0,0.0,114
481130176041000,15,16.0,21.0,25.0,10.0,9.0,13.0,0.0,0.0,0.0,0.0,9.0,6.0,0.0,0.0,0.0,0.0,37
481130176041001,54,41.0,36.0,48.0,28.0,18.0,5.0,0.0,0.0,0.0,0.0,15.0,5.0,0.0,0.0,0.0,0.0,77
481130176041002,183,197.0,190.0,229.0,103.0,94.0,96.0,0.0,0.0,0.0,14.0,72.0,49.0,0.0,0.0,0.0,5.0,387
481130176041003,72,78.0,74.0,107.0,40.0,66.0,13.0,0.0,0.0,0.0,1.0,57.0,10.0,0.0,0.0,0.0,0.0,152
481130176041005,19,14.0,15.0,17.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,29
481130176041006,8,17.0,22.0,34.0,5.0,30.0,0.0,0.0,1.0,0.0,0.0,28.0,0.0,0.0,1.0,0.0,0.0,39
481130176041007,16,18.0,19.0,27.0,7.0,18.0,2.0,0.0,0.0,0.0,1.0,17.0,2.0,0.0,0.0,0.0,1.0,37
481130176041008,24,32.0,48.0,50.0,14.0,35.0,21.0,0.0,0.0,0.0,0.0,27.0,9.0,0.0,0.0,0.0,0.0,80
481130176041009,82,82.0,81.0,106.0,46.0,60.0,7.0,1.0,9.0,0.0,4.0,48.0,4.0,1.0,5.0,0.0,2.0,163
481130176041010,38,33.0,39.0,51.0,22.0,23.0,10.0,0.0,0.0,0.0,1.0,22.0,6.0,0.0,0.0,0.0,1.0,72
481130176041011,48,69.0,70.0,98.0,28.0,71.0,14.0,0.0,0.0,0.0,6.0,59.0,9.0,0.0,0.0,0.0,2.0,139
481130176041012,57,52.0,55.0,72.0,35.0,32.0,17.0,0.0,1.0,0.0,0.0,29.0,7.0,0.0,1.0,0.0,0.0,107
481130176041013,12,7.0,8.0,8.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,15
481130176041014,50,49.0,44.0,64.0,27.0,32.0,11.0,0.0,0.0,0.0,0.0,27.0,10.0,0.0,0.0,0.0,0.0,93
481130176042001,97,158.0,162.0,214.0,54.0,126.0,87.0,3.0,1.0,0.0,6.0,107.0,46.0,3.0,1.0,0.0,3.0,320
481130176042002,31,29.0,22.0,34.0,20.0,18.0,0.0,0.0,0.0,0.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,51
481130176042003,101,83.0,74.0,99.0,55.0,40.0,16.0,0.0,0.0,0.0,0.0,31.0,13.0,0.0,0.0,0.0,0.0,157
481130176042004,48,42.0,41.0,59.0,32.0,25.0,6.0,0.0,0.0,0.0,4.0,18.0,5.0,0.0,0.0,0.0,4.0,83
481130176042005,25,22.0,21.0,32.0,16.0,14.0,0.0,3.0,0.0,0.0,1.0,13.0,0.0,3.0,0.0,0.0,0.0,43
481130176042006,33,24.0,18.0,24.0,17.0,1.0,6.0,2.0,0.0,0.0,0.0,1.0,4.0,2.0,0.0,0.0,0.0,42
481130176042007,0,3.0,2.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5
481130176042008,7,12.0,13.0,21.0,5.0,13.0,5.0,0.0,0.0,0.0,0.0,13.0,3.0,0.0,0.0,0.0,0.0,25
481130176042009,0,6.0,15.0,12.0,0.0,9.0,12.0,0.0,0.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0,21
481130176042010,30,26.0,28.0,33.0,17.0,22.0,2.0,0.0,0.0,0.0,0.0,14.0,2.0,0.0,0.0,0.0,0.0,54
481130176042011,135,111.0,117.0,126.0,65.0,47.0,42.0,0.0,0.0,0.0,4.0,34.0,25.0,0.0,0.0,0.0,2.0,228
481130176042012,107,91.0,102.0,127.0,68.0,61.0,19.0,4.0,1.0,0.0,1.0,47.0,9.0,1.0,1.0,0.0,1.0,193
481130176042013,51,85.0,79.0,112.0,31.0,93.0,18.0,0.0,0.0,0.0,2.0,69.0,12.0,0.0,0.0,0.0,0.0,164
481130176042014,15,15.0,13.0,19.0,7.0,12.0,1.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,28
481130176042015,18,13.0,16.0,22.0,11.0,8.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,3.0,29
481130176042016,22,44.0,45.0,58.0,16.0,39.0,19.0,0.0,5.0,0.0,4.0,24.0,13.0,0.0,5.0,0.0,0.0,89
481130176042017,0,2.0,2.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4
481130176042020,66,53.0,49.0,66.0,39.0,33.0,3.0,0.0,0.0,0.0,0.0,26.0,1.0,0.0,0.0,0.0,0.0,102
481130176042021,69,55.0,52.0,69.0,43.0,28.0,9.0,0.0,1.0,0.0,0.0,21.0,4.0,0.0,1.0,0.0,0.0,107
481130176051000,489,376.0,417.0,491.0,288.0,39.0,259.0,2.0,0.0,0.0,4.0,29.0,171.0,2.0,0.0,0.0,1.0,793
481130176051001,63,73.0,83.0,109.0,39.0,12.0,79.0,0.0,0.0,0.0,2.0,11.0,57.0,0.0,0.0,0.0,2.0,156
481130176051002,26,36.0,38.0,47.0,20.0,2.0,46.0,0.0,0.0,0.0,0.0,2.0,25.0,0.0,0.0,0.0,0.0,74
481130176051003,24,24.0,22.0,34.0,17.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,46
481130176051004,53,52.0,69.0,78.0,28.0,3.0,65.0,0.0,0.0,0.0,0.0,3.0,47.0,0.0,0.0,0.0,0.0,121
481130176051005,59,43.0,56.0,64.0,37.0,1.0,39.0,0.0,0.0,0.0,0.0,1.0,26.0,0.0,0.0,0.0,0.0,99
481130176051006,44,43.0,40.0,48.0,25.0,5.0,32.0,0.0,0.0,0.0,2.0,5.0,17.0,0.0,0.0,0.0,1.0,83
481130176051007,27,28.0,29.0,36.0,14.0,1.0,29.0,0.0,0.0,0.0,0.0,1.0,21.0,0.0,0.0,0.0,0.0,57
481130176051012,172,152.0,155.0,208.0,110.0,5.0,123.0,0.0,6.0,0.0,1.0,5.0,88.0,0.0,4.0,0.0,1.0,307
481130176051014,167,164.0,161.0,201.0,95.0,0.0,145.0,0.0,6.0,0.0,7.0,0.0,99.0,0.0,5.0,0.0,2.0,325
481130176051015,116,111.0,110.0,133.0,66.0,7.0,98.0,0.0,0.0,0.0,0.0,7.0,60.0,0.0,0.0,0.0,0.0,221
481130176052000,25,15.0,13.0,17.0,14.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,28
481130176052001,79,87.0,80.0,112.0,48.0,17.0,71.0,0.0,0.0,0.0,0.0,14.0,50.0,0.0,0.0,0.0,0.0,167
481130176052002,24,21.0,16.0,24.0,12.0,13.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,37
481130176052005,56,39.0,42.0,42.0,29.0,1.0,21.0,0.0,0.0,0.0,3.0,0.0,11.0,0.0,0.0,0.0,2.0,81
481130176052006,10,18.0,17.0,20.0,6.0,2.0,21.0,0.0,0.0,0.0,2.0,2.0,10.0,0.0,0.0,0.0,2.0,35
481130176052007,95,62.0,69.0,95.0,67.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,131
481130176052008,79,62.0,79.0,85.0,43.0,8.0,52.0,0.0,0.0,0.0,2.0,8.0,33.0,0.0,0.0,0.0,1.0,141
481130176052009,55,45.0,62.0,70.0,28.0,1.0,51.0,0.0,0.0,0.0,0.0,1.0,41.0,0.0,0.0,0.0,0.0,107
481130176052010,91,94.0,92.0,130.0,61.0,11.0,79.0,0.0,5.0,0.0,0.0,8.0,56.0,0.0,5.0,0.0,0.0,186
481130176052011,42,29.0,31.0,38.0,22.0,0.0,17.0,0.0,1.0,0.0,0.0,0.0,15.0,0.0,1.0,0.0,0.0,60
481130176052012,28,37.0,26.0,43.0,16.0,0.0,31.0,0.0,4.0,0.0,0.0,0.0,25.0,0.0,2.0,0.0,0.0,63
481130176052013,58,39.0,46.0,59.0,38.0,3.0,24.0,0.0,0.0,0.0,0.0,3.0,18.0,0.0,0.0,0.0,0.0,85
481130176052014,76,77.0,70.0,94.0,45.0,6.0,55.0,1.0,7.0,0.0,2.0,6.0,35.0,0.0,6.0,0.0,2.0,147
481130176061002,47,39.0,42.0,60.0,30.0,34.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,81
481130176061003,83,75.0,86.0,106.0,44.0,60.0,14.0,1.0,1.0,0.0,2.0,52.0,6.0,1.0,1.0,0.0,2.0,161
481130176061004,54,47.0,42.0,54.0,28.0,26.0,9.0,0.0,0.0,0.0,0.0,22.0,4.0,0.0,0.0,0.0,0.0,89
481130176061005,24,16.0,12.0,21.0,17.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,28
481130176061009,59,48.0,46.0,64.0,36.0,28.0,7.0,0.0,0.0,0.0,0.0,25.0,3.0,0.0,0.0,0.0,0.0,94
481130176061010,35,28.0,31.0,42.0,23.0,18.0,6.0,0.0,0.0,0.0,0.0,14.0,5.0,0.0,0.0,0.0,0.0,59
481130176061011,135,139.0,129.0,175.0,83.0,85.0,37.0,0.0,0.0,0.0,11.0,66.0,20.0,0.0,0.0,0.0,6.0,268
481130176061012,31,36.0,39.0,48.0,16.0,34.0,4.0,0.0,6.0,0.0,0.0,26.0,3.0,0.0,3.0,0.0,0.0,75
481130176061013,61,49.0,37.0,56.0,33.0,20.0,5.0,0.0,0.0,0.0,0.0,19.0,4.0,0.0,0.0,0.0,0.0,86
481130176061014,53,47.0,49.0,58.0,27.0,22.0,20.0,0.0,1.0,0.0,0.0,20.0,10.0,0.0,1.0,0.0,0.0,96
481130176061015,54,43.0,33.0,48.0,27.0,19.0,2.0,0.0,1.0,0.0,0.0,18.0,2.0,0.0,1.0,0.0,0.0,76
481130176062001,242,278.0,286.0,348.0,133.0,145.0,148.0,0.0,24.0,0.0,5.0,105.0,86.0,0.0,20.0,0.0,4.0,564
481130176062002,13,19.0,25.0,35.0,7.0,13.0,11.0,0.0,7.0,0.0,0.0,13.0,10.0,0.0,5.0,0.0,0.0,44
481130176062004,15,14.0,15.0,17.0,11.0,3.0,11.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,29
481130176062005,59,85.0,88.0,108.0,35.0,25.0,83.0,0.0,6.0,0.0,0.0,18.0,49.0,0.0,6.0,0.0,0.0,173
481130176062006,20,21.0,32.0,37.0,13.0,4.0,26.0,0.0,3.0,0.0,0.0,4.0,17.0,0.0,3.0,0.0,0.0,53
481130176062007,5,19.0,30.0,39.0,4.0,13.0,31.0,0.0,0.0,0.0,0.0,12.0,23.0,0.0,0.0,0.0,0.0,49
