,CNTYVTD,18R_Governor_D_tot,ValdezD_18R_Governor_pct,WhiteD_18R_Governor_pct,WVAP_pct,HVAP_pct,BVAP_pct,non_WVAP_pct,non_HVAP_pct,non_BVAP_pct
5709,2450105,8,0.5,0.5,0.6486486486486487,0.08783783783783784,0.1891891891891892,0.3513513513513513,0.9121621621621622,0.8108108108108107
5710,2450106,2,0.5,0.5,0.8095238095238095,0.0,0.19047619047619047,0.19047619047619047,1.0,0.8095238095238095
5711,2450107,0,0.0,0.0,0.24120603015075376,0.34610552763819097,0.3812814070351759,0.7587939698492463,0.653894472361809,0.6187185929648241
5712,2450108,10,0.6,0.4,0.8754578754578755,0.06593406593406594,0.003663003663003663,0.12454212454212454,0.9340659340659341,0.9963369963369964
5713,2450109,6,0.3333333333333333,0.6666666666666666,0.8370786516853933,0.12921348314606743,0.028089887640449437,0.1629213483146067,0.8707865168539326,0.9719101123595506
5714,2470001,41,0.8780487804878049,0.12195121951219512,0.05309734513274336,0.9369469026548672,0.004424778761061947,0.9469026548672567,0.06305309734513276,0.995575221238938
5715,2470002,45,0.8666666666666667,0.13333333333333333,0.11475409836065574,0.8770491803278688,0.0020491803278688526,0.8852459016393442,0.12295081967213117,0.9979508196721312
5716,2470003,30,0.8333333333333334,0.16666666666666666,0.08858057630736393,0.8986125933831377,0.004268943436499467,0.9114194236926361,0.1013874066168623,0.9957310565635006
5717,2470004,40,0.75,0.25,0.04046858359957402,0.9531416400425985,0.0010649627263045794,0.9595314164004259,0.04685835995740151,0.9989350372736954
5718,2470005,1,0.0,1.0,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666667,0.33333333333333337,1.0
5719,2490001,45,0.8888888888888888,0.1111111111111111,0.15538847117794485,0.8333333333333334,0.006265664160401002,0.8446115288220551,0.16666666666666663,0.993734335839599
5720,2490002,17,0.8823529411764706,0.11764705882352941,0.5233265720081136,0.4543610547667343,0.014198782961460446,0.4766734279918864,0.5456389452332657,0.9858012170385395
5721,2490003,6,0.8333333333333334,0.16666666666666666,0.6019332161687171,0.38400702987697716,0.0017574692442882249,0.3980667838312829,0.6159929701230229,0.9982425307557118
5722,2490004,442,0.7647058823529411,0.23529411764705882,0.2129565816678153,0.7808407994486561,0.0,0.7870434183321847,0.21915920055134386,1.0
5723,2490005,88,0.8522727272727273,0.14772727272727273,0.040983606557377046,0.9590163934426229,0.0,0.9590163934426229,0.040983606557377095,1.0
5724,2490006,125,0.848,0.152,0.11601423487544484,0.8761565836298932,0.002135231316725979,0.8839857651245552,0.12384341637010676,0.997864768683274
5725,2490007,219,0.6940639269406392,0.3059360730593607,0.3601945119833275,0.6151441472733588,0.003126085446335533,0.6398054880166725,0.38485585272664125,0.9968739145536645
5726,2490008,31,0.5483870967741935,0.45161290322580644,0.4555844155844156,0.5264935064935065,0.0023376623376623377,0.5444155844155845,0.47350649350649354,0.9976623376623377
5727,2490009,54,0.8333333333333334,0.16666666666666666,0.08909853249475891,0.8909853249475891,0.006289308176100629,0.9109014675052411,0.10901467505241091,0.9937106918238994
5728,2490010,333,0.8588588588588588,0.14114114114114115,0.04841040462427745,0.9429190751445087,0.004335260115606936,0.9515895953757225,0.05708092485549132,0.9956647398843931
5729,2490011,260,0.7961538461538461,0.20384615384615384,0.1199207135777998,0.8751238850346879,0.0019821605550049554,0.8800792864222002,0.12487611496531215,0.998017839444995
5730,2490012,160,0.80625,0.19375,0.19643534319302236,0.7925673113386424,0.004929844520288207,0.8035646568069776,0.20743268866135756,0.9950701554797118
5731,2490013,46,0.782608695652174,0.21739130434782608,0.0496,0.936,0.0,0.9504,0.06399999999999995,1.0
5732,2490014,66,0.7878787878787878,0.21212121212121213,0.20909090909090908,0.7818181818181819,0.0,0.7909090909090909,0.21818181818181814,1.0
5733,2490015,129,0.8372093023255814,0.16279069767441862,0.17782319877363312,0.8073582013285642,0.005109862033725089,0.8221768012263668,0.19264179867143583,0.9948901379662749
5734,2490016,81,0.8765432098765432,0.12345679012345678,0.056672760511883,0.9122486288848263,0.024680073126142597,0.943327239488117,0.08775137111517373,0.9753199268738574
5735,2490017,534,0.8239700374531835,0.1760299625468165,0.14304376224689747,0.8523840627041149,0.0013063357282821686,0.8569562377531026,0.14761593729588507,0.9986936642717178
5736,2490018,12,0.6666666666666666,0.3333333333333333,0.1434108527131783,0.8449612403100775,0.0,0.8565891472868217,0.15503875968992253,1.0
5737,2490019,3,0.3333333333333333,0.6666666666666666,0.44146341463414634,0.5487804878048781,0.0024390243902439024,0.5585365853658537,0.4512195121951219,0.9975609756097561
5738,2490020,89,0.8202247191011236,0.1797752808988764,0.052083333333333336,0.9363425925925926,0.0011574074074074073,0.9479166666666666,0.06365740740740744,0.9988425925925926
5739,2490022,115,0.8782608695652174,0.12173913043478261,0.06839517210549843,0.9271345552078677,0.0004470272686633885,0.9316048278945016,0.0728654447921323,0.9995529727313366
5740,2510001,4,0.25,0.75,0.8451519536903039,0.12590448625180897,0.001447178002894356,0.15484804630969606,0.874095513748191,0.9985528219971056
5741,2510002,53,0.660377358490566,0.33962264150943394,0.8396310094021643,0.11956714564484655,0.018626929217668974,0.16036899059783571,0.8804328543551534,0.981373070782331
5742,2510003,54,0.5555555555555556,0.4444444444444444,0.8394010569583089,0.1183206106870229,0.024368761009982386,0.1605989430416911,0.8816793893129771,0.9756312389900176
5743,2510004,62,0.6129032258064516,0.3870967741935484,0.8714169821525148,0.08775013520822066,0.016224986479177934,0.12858301784748516,0.9122498647917794,0.9837750135208221
5744,2510005,47,0.5106382978723404,0.48936170212765956,0.8833619210977701,0.07318467695826186,0.014579759862778732,0.11663807890222988,0.9268153230417382,0.9854202401372213
5745,2510006,0,0.0,0.0,0.9426934097421203,0.04297994269340974,0.008595988538681949,0.05730659025787965,0.9570200573065902,0.9914040114613181
5746,2510007,86,0.4186046511627907,0.5813953488372093,0.9068731848983543,0.06718296224588577,0.007163601161665053,0.09312681510164567,0.9328170377541143,0.992836398838335
5747,2510008,78,0.6666666666666666,0.3333333333333333,0.6420968295753691,0.2993018198466293,0.02964404257754378,0.35790317042463093,0.7006981801533707,0.9703559574224562
5748,2510009,16,0.3125,0.6875,0.9297484822202949,0.06331309627059845,0.0026019080659150044,0.07025151777970506,0.9366869037294016,0.997398091934085
5749,2510010,20,0.6,0.4,0.7657229306245947,0.17678841582018587,0.03587637778258051,0.23427706937540527,0.8232115841798141,0.9641236222174195
5750,2510011,31,0.5161290322580645,0.4838709677419355,0.8846440089307864,0.08831555445298933,0.009426941205656165,0.11535599106921357,0.9116844455470107,0.9905730587943439
5751,2510012,34,0.5,0.5,0.8841234010534236,0.09556057185854025,0.0030097817908201654,0.11587659894657643,0.9044394281414597,0.9969902182091799
5752,2510013,21,0.6666666666666666,0.3333333333333333,0.8612529002320186,0.10023201856148492,0.011136890951276101,0.13874709976798139,0.8997679814385151,0.9888631090487239
5753,2510014,4,0.0,1.0,0.9126016260162602,0.056910569105691054,0.016260162601626018,0.08739837398373984,0.943089430894309,0.983739837398374
5754,2510015,11,0.8181818181818182,0.18181818181818182,0.866166353971232,0.11819887429643527,0.0006253908692933083,0.13383364602876802,0.8818011257035647,0.9993746091307066
5755,2510016,1,1.0,0.0,0.81421647819063,0.14862681744749595,0.014539579967689823,0.18578352180936997,0.851373182552504,0.9854604200323102
5756,2510017,38,0.5789473684210527,0.42105263157894735,0.7192619092449632,0.2208623611372623,0.03859913387309358,0.28073809075503675,0.7791376388627377,0.9614008661269065
5757,2510018,64,0.453125,0.546875,0.768140589569161,0.17063492063492064,0.03552532123960695,0.23185941043083902,0.8293650793650793,0.9644746787603931
5758,2510019,51,0.49019607843137253,0.5098039215686274,0.855943816375471,0.10808496060294621,0.01832819458718739,0.144056183624529,0.8919150393970537,0.9816718054128126
5759,2510020,17,0.6470588235294118,0.35294117647058826,0.4916736053288926,0.35761865112406327,0.1353039134054954,0.5083263946711074,0.6423813488759367,0.8646960865945046
5760,2510021,14,0.5714285714285714,0.42857142857142855,0.8833619210977701,0.08004574042309891,0.008576329331046312,0.11663807890222988,0.9199542595769011,0.9914236706689536
5761,2510022,42,0.5,0.5,0.6330011822327309,0.2484377638912346,0.04661374767775713,0.36699881776726906,0.7515622361087654,0.9533862523222428
5762,2510023,13,0.5384615384615384,0.46153846153846156,0.9028901734104047,0.07861271676300578,0.002697495183044316,0.09710982658959533,0.9213872832369943,0.9973025048169557
5763,2510024,12,0.4166666666666667,0.5833333333333334,0.876720901126408,0.09136420525657071,0.02002503128911139,0.12327909887359201,0.9086357947434293,0.9799749687108886
5764,2510025,8,0.625,0.375,0.5879450123369757,0.2368699330278463,0.12090236164962989,0.4120549876630243,0.7631300669721537,0.8790976383503701
5765,2510026,9,0.2222222222222222,0.7777777777777778,0.8664206642066421,0.1018450184501845,0.01918819188191882,0.1335793357933579,0.8981549815498155,0.9808118081180812
5766,2510027,20,0.35,0.65,0.8710232158211522,0.09114359415305245,0.02235597592433362,0.12897678417884784,0.9088564058469475,0.9776440240756664
5767,2510028,11,0.45454545454545453,0.5454545454545454,0.8971824023727137,0.07513593672763223,0.009391992090954029,0.10281759762728626,0.9248640632723678,0.990608007909046
5768,2510029,7,0.42857142857142855,0.5714285714285714,0.8776758409785933,0.09378185524974515,0.00815494393476045,0.1223241590214067,0.9062181447502549,0.9918450560652395
5769,2510030,3,0.6666666666666666,0.3333333333333333,0.9040404040404041,0.06986531986531987,0.005892255892255892,0.09595959595959591,0.9301346801346801,0.9941077441077442
5770,2510031,6,0.16666666666666666,0.8333333333333334,0.8647272727272727,0.10836363636363637,0.007272727272727273,0.13527272727272732,0.8916363636363637,0.9927272727272727
5771,2510032,31,0.7096774193548387,0.2903225806451613,0.8298572996706916,0.13885839736553238,0.010976948408342482,0.17014270032930845,0.8611416026344676,0.9890230515916575
5772,2510033,3,0.3333333333333333,0.6666666666666666,0.8064094179202093,0.16219751471550034,0.007848266841072597,0.19359058207979074,0.8378024852844996,0.9921517331589274
5773,2510034,33,0.5454545454545454,0.45454545454545453,0.9069526115530958,0.06399169837426497,0.008301625735039779,0.09304738844690419,0.936008301625735,0.9916983742649602
5774,2510035,48,0.625,0.375,0.8590467585272193,0.10548904449966116,0.015360289134854304,0.14095324147278065,0.8945109555003389,0.9846397108651457
5775,2510036,13,0.6153846153846154,0.38461538461538464,0.4397379912663755,0.5078602620087336,0.03580786026200873,0.5602620087336245,0.4921397379912664,0.9641921397379912
5776,2530101,8,0.25,0.75,0.673480976717774,0.23622941510505394,0.07950028392958547,0.32651902328222604,0.7637705848949461,0.9204997160704145
5777,2530102,6,0.6666666666666666,0.3333333333333333,0.4387755102040816,0.3945578231292517,0.15306122448979592,0.5612244897959184,0.6054421768707483,0.846938775510204
5778,2530103,6,0.5,0.5,0.5396618985695709,0.3940182054616385,0.045513654096228866,0.4603381014304291,0.6059817945383614,0.9544863459037711
5779,2530201,11,0.36363636363636365,0.6363636363636364,0.6808417360806663,0.24462954844366505,0.06225339763261727,0.31915826391933366,0.755370451556335,0.9377466023673827
5780,2530202,1,1.0,0.0,0.8686131386861314,0.10948905109489052,0.0,0.13138686131386856,0.8905109489051095,1.0
5781,2530203,1,0.0,1.0,0.8475177304964538,0.13829787234042554,0.0070921985815602835,0.15248226950354615,0.8617021276595744,0.9929078014184397
5782,2530301,2,0.5,0.5,0.9063670411985019,0.06367041198501873,0.0149812734082397,0.09363295880149813,0.9363295880149812,0.9850187265917603
5783,2530302,1,0.0,1.0,0.40903141361256545,0.2964659685863874,0.2858311518324607,0.5909685863874345,0.7035340314136126,0.7141688481675392
5784,2530303,8,0.375,0.625,0.9199683042789224,0.05784469096671949,0.004754358161648178,0.0800316957210776,0.9421553090332805,0.9952456418383518
5785,2530401,4,0.5,0.5,0.8873056994818653,0.0822538860103627,0.007772020725388601,0.11269430051813467,0.9177461139896373,0.9922279792746114
5786,2530402,11,0.2727272727272727,0.7272727272727273,0.7528619528619529,0.2202020202020202,0.00808080808080808,0.2471380471380471,0.7797979797979798,0.9919191919191919
5787,2550001,41,0.7317073170731707,0.2682926829268293,0.37669376693766937,0.5894308943089431,0.02981029810298103,0.6233062330623307,0.41056910569105687,0.9701897018970189
5788,2550002,4,0.0,1.0,0.9090909090909091,0.09090909090909091,0.0,0.09090909090909094,0.9090909090909091,1.0
5789,2550003,0,0.0,0.0,0.8487394957983193,0.1092436974789916,0.03361344537815126,0.1512605042016807,0.8907563025210083,0.9663865546218487
5790,2550004,49,0.5306122448979592,0.46938775510204084,0.27149964463397297,0.45036721156124143,0.27007818052594174,0.728500355366027,0.5496327884387586,0.7299218194740582
5791,2550005,114,0.7631578947368421,0.23684210526315788,0.41274817136886105,0.5611285266457681,0.01671891327063741,0.587251828631139,0.43887147335423193,0.9832810867293625
5792,2550006,3,0.0,1.0,0.9409282700421941,0.05485232067510549,0.0,0.05907172995780585,0.9451476793248945,1.0
5793,2550007,7,0.0,1.0,0.8234421364985163,0.16172106824925817,0.002967359050445104,0.17655786350148372,0.8382789317507419,0.9970326409495549
5794,2550008,8,0.625,0.375,0.6116504854368932,0.34951456310679613,0.02912621359223301,0.38834951456310685,0.6504854368932038,0.970873786407767
5795,2550009,3,0.6666666666666666,0.3333333333333333,0.6713615023474179,0.323943661971831,0.004694835680751174,0.32863849765258213,0.676056338028169,0.9953051643192489
5796,2550010,8,0.125,0.875,0.8546712802768166,0.1453287197231834,0.0,0.1453287197231834,0.8546712802768166,1.0
5797,2550011,13,0.7692307692307693,0.23076923076923078,0.5145018915510718,0.4514501891551072,0.01639344262295082,0.48549810844892816,0.5485498108448927,0.9836065573770492
5798,2550012,11,0.36363636363636365,0.6363636363636364,0.39659803043867503,0.567591763652641,0.03043867502238138,0.603401969561325,0.43240823634735903,0.9695613249776186
5799,2550013,2,0.0,1.0,0.7111111111111111,0.28888888888888886,0.0,0.28888888888888886,0.7111111111111111,1.0
5800,2550014,87,0.8620689655172413,0.13793103448275862,0.2547945205479452,0.7095890410958904,0.026484018264840183,0.7452054794520548,0.2904109589041096,0.9735159817351599
5801,2550015,3,0.6666666666666666,0.3333333333333333,0.34558823529411764,0.6397058823529411,0.0,0.6544117647058824,0.3602941176470589,1.0
5802,2570001,61,0.6065573770491803,0.39344262295081966,0.5638817779846405,0.31859436816383524,0.09797533162671632,0.43611822201535955,0.6814056318361648,0.9020246683732837
5803,2570002,14,0.5,0.5,0.7949422759758109,0.1462341946124244,0.03903243540406817,0.2050577240241891,0.8537658053875756,0.9609675645959318
5804,2570003,50,0.56,0.44,0.7838389731621938,0.10910151691948658,0.08518086347724621,0.21616102683780625,0.8908984830805134,0.9148191365227538
5805,2570004,69,0.5797101449275363,0.42028985507246375,0.7744598203447439,0.1046370478271425,0.0958970623937849,0.22554017965525608,0.8953629521728574,0.9041029376062151
5806,2570005,82,0.7560975609756098,0.24390243902439024,0.34940554821664466,0.17470277410832233,0.46367239101717306,0.6505944517833553,0.8252972258916776,0.5363276089828269
5807,2570006,36,0.5,0.5,0.8539176626826029,0.09694555112881806,0.01859229747675963,0.14608233731739706,0.9030544488711819,0.9814077025232404
5808,2570007,62,0.7096774193548387,0.2903225806451613,0.6453143534994069,0.18712930011862397,0.13908659549228944,0.3546856465005931,0.8128706998813761,0.8609134045077106
5809,2570008,40,0.675,0.325,0.5840445269016697,0.26827458256029685,0.1306122448979592,0.41595547309833025,0.7317254174397032,0.8693877551020408
5810,2570009,40,0.625,0.375,0.7982062780269058,0.08239910313901345,0.09192825112107623,0.2017937219730942,0.9176008968609866,0.9080717488789237
5811,2570010,19,0.631578947368421,0.3684210526315789,0.8593689131281652,0.06388780677834048,0.049863654070899883,0.1406310868718348,0.9361121932216595,0.9501363459291001
5812,2570011,26,0.7692307692307693,0.23076923076923078,0.8062580368624089,0.12558936990998715,0.04757822546078011,0.19374196313759107,0.8744106300900129,0.9524217745392198
5813,2570012,30,0.43333333333333335,0.5666666666666667,0.8937847866419295,0.05148423005565863,0.02365491651205937,0.10621521335807049,0.9485157699443414,0.9763450834879406
5814,2570013,24,0.625,0.375,0.6949579831932773,0.1264705882352941,0.14285714285714285,0.3050420168067227,0.8735294117647059,0.8571428571428572
5815,2570014,45,0.7555555555555555,0.24444444444444444,0.7384548985757445,0.12084592145015106,0.09624514458351316,0.26154510142425547,0.879154078549849,0.9037548554164868
5816,2570015,27,0.7037037037037037,0.2962962962962963,0.8898354876615746,0.05846063454759107,0.03525264394829612,0.11016451233842539,0.9415393654524089,0.9647473560517039
5817,2570016,29,0.6206896551724138,0.3793103448275862,0.8854322464851929,0.06610828597068501,0.02542626383487885,0.11456775351480708,0.933891714029315,0.9745737361651211
5818,2570017,13,0.38461538461538464,0.6153846153846154,0.9435833849969002,0.03781773093614383,0.005579665220086794,0.0564166150030998,0.9621822690638562,0.9944203347799132
5819,2570018,14,0.6428571428571429,0.35714285714285715,0.8852216748768473,0.0645320197044335,0.03103448275862069,0.11477832512315267,0.9354679802955665,0.9689655172413794
5820,2570019,54,0.6296296296296297,0.37037037037037035,0.7461259479063633,0.15924826904055392,0.07748104187273326,0.25387405209363667,0.8407517309594461,0.9225189581272667
5821,2570020,15,0.6,0.4,0.7025611175785798,0.19615832363213037,0.04540162980209546,0.29743888242142025,0.8038416763678696,0.9545983701979045
5822,2570021,20,0.6,0.4,0.8296915167095116,0.1275706940874036,0.02281491002570694,0.17030848329048842,0.8724293059125964,0.9771850899742931
5823,2570022,12,0.4166666666666667,0.5833333333333334,0.876599634369287,0.08957952468007313,0.01736745886654479,0.123400365630713,0.9104204753199269,0.9826325411334552
5824,2570023,7,0.8571428571428571,0.14285714285714285,0.7762237762237763,0.15773115773115773,0.052059052059052056,0.22377622377622375,0.8422688422688422,0.947940947940948
5825,2570024,22,0.5454545454545454,0.45454545454545453,0.7535612535612536,0.09686609686609686,0.11965811965811966,0.24643874643874641,0.9031339031339032,0.8803418803418803
5826,2570025,29,0.7586206896551724,0.2413793103448276,0.677731673582296,0.20262793914246197,0.10719225449515905,0.322268326417704,0.7973720608575381,0.892807745504841
5827,2570026,76,0.6578947368421053,0.34210526315789475,0.30592592592592593,0.24222222222222223,0.4325925925925926,0.6940740740740741,0.7577777777777778,0.5674074074074074
5828,2570027,49,0.5714285714285714,0.42857142857142855,0.7982253086419753,0.11689814814814815,0.05941358024691358,0.20177469135802473,0.8831018518518519,0.9405864197530864
5829,2570028,19,0.6842105263157895,0.3157894736842105,0.788235294117647,0.11670588235294117,0.07058823529411765,0.21176470588235297,0.8832941176470588,0.9294117647058824
5830,2570029,67,0.8507462686567164,0.14925373134328357,0.6115664845173042,0.16074681238615665,0.20036429872495445,0.3884335154826958,0.8392531876138434,0.7996357012750456
5831,2570030,21,0.5714285714285714,0.42857142857142855,0.855012853470437,0.09922879177377893,0.02005141388174807,0.14498714652956302,0.900771208226221,0.979948586118252
5832,2591010,64,0.375,0.625,0.7377236391320898,0.2367719832508565,0.005709935287400076,0.2622763608679102,0.7632280167491435,0.9942900647126
5833,2591110,93,0.3978494623655914,0.6021505376344086,0.861671469740634,0.1170028818443804,0.002881844380403458,0.13832853025936598,0.8829971181556195,0.9971181556195965
5834,2592020,37,0.24324324324324326,0.7567567567567568,0.8712541620421753,0.10543840177580466,0.004994450610432853,0.12874583795782468,0.8945615982241953,0.9950055493895672
5835,2592080,51,0.45098039215686275,0.5490196078431373,0.8154259401381427,0.15694551036070606,0.0034535686876438986,0.18457405986185726,0.843054489639294,0.9965464313123561
5836,2592120A,74,0.3918918918918919,0.6081081081081081,0.8662451361867705,0.11040856031128404,0.003404669260700389,0.13375486381322954,0.8895914396887159,0.9965953307392996
5837,2592120B,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
5838,2593030,21,0.47619047619047616,0.5238095238095238,0.8510324483775811,0.11848574237954769,0.004424778761061947,0.14896755162241893,0.8815142576204523,0.995575221238938
5839,2593040,82,0.4146341463414634,0.5853658536585366,0.7527940393826503,0.2285790313996807,0.003459286854709952,0.24720596061734967,0.7714209686003193,0.99654071314529
5840,2593060,9,0.5555555555555556,0.4444444444444444,0.8859813084112149,0.09906542056074766,0.0,0.11401869158878508,0.9009345794392524,1.0
5841,2594050,47,0.5531914893617021,0.44680851063829785,0.6684831970935513,0.311837723281865,0.0015137753557372085,0.3315168029064487,0.688162276718135,0.9984862246442628
5842,2594070,9,0.4444444444444444,0.5555555555555556,0.8658536585365854,0.11280487804878049,0.0,0.13414634146341464,0.8871951219512195,1.0
5843,2594100,80,0.325,0.675,0.848933863389953,0.12757499096494399,0.005421033610408385,0.15106613661004697,0.872425009035056,0.9945789663895916
5844,2610001,23,0.6521739130434783,0.34782608695652173,0.14772727272727273,0.8522727272727273,0.0,0.8522727272727273,0.1477272727272727,1.0
5845,2610002,10,0.6,0.4,0.2647058823529412,0.6764705882352942,0.014705882352941176,0.7352941176470589,0.32352941176470584,0.9852941176470589
5846,2610003,2,1.0,0.0,0.09090909090909091,0.9090909090909091,0.0,0.9090909090909091,0.09090909090909094,1.0
5847,2610004,3,0.3333333333333333,0.6666666666666666,0.3611111111111111,0.6111111111111112,0.0,0.6388888888888888,0.38888888888888884,1.0
5848,2610005,2,0.0,1.0,0.12195121951219512,0.8780487804878049,0.0,0.8780487804878049,0.12195121951219512,1.0
5849,2610006,6,1.0,0.0,0.2571428571428571,0.7428571428571429,0.0,0.7428571428571429,0.2571428571428571,1.0
5850,2630101,9,0.4444444444444444,0.5555555555555556,0.8779342723004695,0.11267605633802817,0.0,0.1220657276995305,0.8873239436619719,1.0
5851,2630201,2,0.5,0.5,0.9696969696969697,0.0,0.0,0.030303030303030276,1.0,1.0
5852,2630202,0,0.0,0.0,0.8613861386138614,0.12871287128712872,0.0,0.13861386138613863,0.8712871287128713,1.0
5853,2630301,2,0.0,1.0,0.9387755102040817,0.05102040816326531,0.0,0.061224489795918324,0.9489795918367347,1.0
5854,2630302,0,0.0,0.0,0.8043478260869565,0.08695652173913043,0.043478260869565216,0.19565217391304346,0.9130434782608696,0.9565217391304348
5855,2630401,1,0.0,1.0,0.7954545454545454,0.18181818181818182,0.015151515151515152,0.20454545454545459,0.8181818181818181,0.9848484848484849
5856,2650101,67,0.3880597014925373,0.6119402985074627,0.8400439238653001,0.12298682284040996,0.009882869692532943,0.15995607613469986,0.87701317715959,0.9901171303074671
5857,2650107,23,0.5217391304347826,0.4782608695652174,0.8026819923371648,0.17624521072796934,0.0028735632183908046,0.19731800766283525,0.8237547892720307,0.9971264367816092
5858,2650109,37,0.24324324324324326,0.7567567567567568,0.8672438672438673,0.11183261183261184,0.0,0.13275613275613274,0.8881673881673882,1.0
5859,2650113,56,0.3392857142857143,0.6607142857142857,0.9130706691682301,0.06316447779862414,0.0031269543464665416,0.0869293308317699,0.9368355222013759,0.9968730456535334
5860,2650118,7,0.7142857142857143,0.2857142857142857,0.6297335203366059,0.24403927068723702,0.08695652173913043,0.3702664796633941,0.755960729312763,0.9130434782608696
5861,2650119,82,0.35365853658536583,0.6463414634146342,0.8215885947046844,0.15274949083503056,0.008146639511201629,0.17841140529531563,0.8472505091649695,0.9918533604887984
5862,2650202,47,0.48936170212765956,0.5106382978723404,0.7654639175257731,0.2106038291605302,0.0014727540500736377,0.23453608247422686,0.7893961708394698,0.9985272459499264
5863,2650211,19,0.3684210526315789,0.631578947368421,0.66421681212678,0.2788240698208544,0.03307303628847037,0.33578318787322003,0.7211759301791456,0.9669269637115296
5864,2650215,61,0.4426229508196721,0.5573770491803278,0.761419842886238,0.20512074483561246,0.010765202211230724,0.23858015711376201,0.7948792551643875,0.9892347977887693
5865,2650220,94,0.35106382978723405,0.648936170212766,0.9279682066567313,0.04570293094883259,0.004967709885742673,0.0720317933432687,0.9542970690511674,0.9950322901142573
5866,2650303,35,0.4857142857142857,0.5142857142857142,0.9150823827629911,0.06590621039290241,0.0,0.08491761723700886,0.9340937896070975,1.0
5867,2650308,11,0.6363636363636364,0.36363636363636365,0.49764150943396224,0.49292452830188677,0.0,0.5023584905660378,0.5070754716981132,1.0
5868,2650312,95,0.43157894736842106,0.5684210526315789,0.6577333636157165,0.30274812627753805,0.01680672268907563,0.34226663638428345,0.697251873722462,0.9831932773109243
5869,2650314,61,0.47540983606557374,0.5245901639344263,0.49664643883743215,0.4088150750558927,0.07090386458000639,0.5033535611625679,0.5911849249441072,0.9290961354199936
5870,2650404,9,0.5555555555555556,0.4444444444444444,0.8923573735199138,0.08934337997847147,0.0032292787944025836,0.10764262648008616,0.9106566200215285,0.9967707212055974
5871,2650405,58,0.3793103448275862,0.6206896551724138,0.9058891454965358,0.0825635103926097,0.0005773672055427252,0.09411085450346424,0.9174364896073903,0.9994226327944573
5872,2650406,71,0.30985915492957744,0.6901408450704225,0.8369597615499255,0.13949329359165424,0.004769001490312966,0.16304023845007454,0.8605067064083458,0.995230998509687
5873,2650410,1,1.0,0.0,0.9079497907949791,0.0794979079497908,0.0,0.09205020920502094,0.9205020920502092,1.0
5874,2650416,27,0.4074074074074074,0.5925925925925926,0.7659376454164728,0.20660772452303397,0.0037226617031177293,0.2340623545835272,0.793392275476966,0.9962773382968823
5875,2650417,41,0.4146341463414634,0.5853658536585366,0.8747165532879818,0.10090702947845805,0.007369614512471655,0.1252834467120182,0.8990929705215419,0.9926303854875284
5876,2670001,0,0.0,0.0,0.7910447761194029,0.20149253731343283,0.0,0.20895522388059706,0.7985074626865671,1.0
5877,2670002,2,0.0,1.0,0.7392739273927392,0.24092409240924093,0.0049504950495049506,0.2607260726072608,0.759075907590759,0.995049504950495
5878,2670003,0,0.0,0.0,0.832807570977918,0.1608832807570978,0.0,0.16719242902208198,0.8391167192429022,1.0
5879,2670004,2,0.0,1.0,0.6647173489278753,0.3138401559454191,0.0,0.33528265107212474,0.6861598440545809,1.0
5880,2670006,0,0.0,0.0,0.9466666666666667,0.04666666666666667,0.0,0.053333333333333344,0.9533333333333334,1.0
5881,2670007,1,0.0,1.0,0.8523489932885906,0.12416107382550336,0.0,0.1476510067114094,0.8758389261744967,1.0
5882,2670009,1,0.0,1.0,0.7735294117647059,0.18529411764705883,0.013235294117647059,0.2264705882352941,0.8147058823529412,0.986764705882353
5883,2690001,0,0.0,0.0,0.8679245283018868,0.07547169811320754,0.0,0.13207547169811318,0.9245283018867925,1.0
5884,2690002,0,0.0,0.0,0.7777777777777778,0.2222222222222222,0.0,0.2222222222222222,0.7777777777777778,1.0
5885,2690003A,0,0.0,0.0,0.8571428571428571,0.14285714285714285,0.0,0.1428571428571429,0.8571428571428572,1.0
5886,2690003B,0,0.0,0.0,0.8695652173913043,0.10869565217391304,0.0,0.13043478260869568,0.8913043478260869,1.0
5887,2690004,0,0.0,0.0,0.9215686274509803,0.0784313725490196,0.0,0.07843137254901966,0.9215686274509804,1.0
5888,2710001,28,0.5714285714285714,0.42857142857142855,0.5946745562130178,0.3668639053254438,0.01775147928994083,0.4053254437869822,0.6331360946745562,0.9822485207100592
5889,2710002,16,0.6875,0.3125,0.33774834437086093,0.6341059602649006,0.014900662251655629,0.6622516556291391,0.3658940397350994,0.9850993377483444
5890,2710003,17,0.7058823529411765,0.29411764705882354,0.27208480565371024,0.7084805653710248,0.012367491166077738,0.7279151943462898,0.2915194346289752,0.9876325088339223
5891,2710004,28,0.5714285714285714,0.42857142857142855,0.5330739299610895,0.44455252918287935,0.0048638132295719845,0.4669260700389105,0.5554474708171206,0.995136186770428
5892,2730011,48,0.7916666666666666,0.20833333333333334,0.44345794392523363,0.47897196261682246,0.027102803738317756,0.5565420560747664,0.5210280373831775,0.9728971962616823
5893,2730012,35,0.8,0.2,0.37060478199718705,0.5977496483825597,0.011954992967651195,0.629395218002813,0.40225035161744027,0.9880450070323488
